GEOID,year,filings_2020,filings_avg,filings_avg_prepandemic_baseline,Census Tract Name,Total Population,Black or African American (%),Hispanic or Latino (%),White Non-Hispanic (%),Female (%),Under 18 (%),High School or Less (%),Single Mother Households (%),Poverty Rate (%),Uninsured (%),Renter Occupied Housing (%),Households with Children (Count),Renter Occupied Units (Count),state,county,tract,Eviction Rate per 1k,Pct Renter x Poverty,Pct Uninsured x HS or Less,majority_race,Poverty to Education Ratio,Youth Burden,Female to Pop Ratio,High Renter
48201550603,2022,2.3333333333333335,1.25,4.583333333333333,Census Tract 5506.03; Harris County; Texas,5475,14.4,25.6,34.9,5475.0,30.7,53.3,5.0,36.6,20.6,57.4,76,482,48,201,550603,0.228310502283105,21.01,10.98,Mixed/Other,0.69,0.00561,1.0,1
48201550603,2023,1.25,1.25,4.583333333333333,Census Tract 5506.03; Harris County; Texas,5446,14.6,3.4,39.8,5446.0,31.8,47.8,6.2,0.0,22.6,56.1,95,465,48,201,550603,0.22952625780389277,0.0,10.8,Mixed/Other,0.0,0.00584,1.0,1
48201550700,2020,1.3333333333333333,2.3333333333333335,1.75,"Census Tract 5507, Harris County, Texas",4847,26.6,60.0,5.5,4847.0,26.1,74.0,3.9,25.6,10.1,86.3,56,228,48,201,550700,0.4813974279623135,22.09,7.47,Majority Hispanic,0.35,0.00538,1.0,1
48201550700,2021,3.0,2.3333333333333335,1.75,"Census Tract 5507, Harris County, Texas",5224,28.1,60.3,4.1,5224.0,28.8,75.1,3.2,25.0,12.5,86.8,45,152,48,201,550700,0.4466564573762124,21.7,9.39,Majority Hispanic,0.33,0.00551,1.0,1
48201550700,2022,3.0833333333333335,2.3333333333333335,1.75,Census Tract 5507; Harris County; Texas,5048,21.4,44.8,12.6,5048.0,30.3,73.7,6.8,45.7,13.0,87.7,97,217,48,201,550700,0.46222926571579503,40.08,9.58,Mixed/Other,0.62,0.006,1.0,1
48201550700,2023,3.0,2.3333333333333335,1.75,Census Tract 5507; Harris County; Texas,5153,15.7,0.3,59.7,5153.0,33.6,70.1,7.1,47.9,17.9,81.4,102,188,48,201,550700,0.45281066045669194,38.99,12.55,Majority White,0.68,0.00652,1.0,1
48201550800,2020,0.9166666666666666,1.5,6.8125,"Census Tract 5508, Harris County, Texas",3660,43.9,45.2,5.8,3660.0,32.3,74.1,4.6,18.9,14.4,70.1,44,217,48,201,550800,0.4098360655737705,13.25,10.67,Mixed/Other,0.26,0.00883,1.0,1
48201550800,2021,0.4166666666666667,1.5,6.8125,"Census Tract 5508, Harris County, Texas",3830,46.7,44.5,4.6,3830.0,32.8,73.0,3.3,15.8,16.4,72.2,32,172,48,201,550800,0.391644908616188,11.41,11.97,Mixed/Other,0.22,0.00856,1.0,1
48201550800,2022,2.4166666666666665,1.5,6.8125,Census Tract 5508; Harris County; Texas,3679,47.7,27.7,14.8,3679.0,31.7,76.5,5.7,0.0,12.4,68.0,55,209,48,201,550800,0.4077194889915738,0.0,9.49,Mixed/Other,0.0,0.00862,1.0,1
48201550800,2023,1.4166666666666667,1.5,6.8125,Census Tract 5508; Harris County; Texas,3491,49.6,0.0,28.3,3491.0,31.9,75.4,8.1,0.0,3.4,70.0,80,203,48,201,550800,0.4296763105127471,0.0,2.56,Mixed/Other,0.0,0.00914,1.0,1
48201550901,2020,1.0,1.25,2.0416666666666665,"Census Tract 5509.01, Harris County, Texas",6180,17.2,62.1,5.2,6180.0,36.3,60.9,3.4,0.0,35.4,61.1,54,230,48,201,550901,0.2022653721682848,0.0,21.56,Majority Hispanic,0.0,0.00587,1.0,1
48201550901,2021,0.75,1.25,2.0416666666666665,"Census Tract 5509.01, Harris County, Texas",6259,14.2,55.9,11.2,6259.0,37.8,60.9,5.9,0.0,36.6,59.6,94,200,48,201,550901,0.19971241412366192,0.0,22.29,Majority Hispanic,0.0,0.00604,1.0,1
48201550901,2022,1.3333333333333333,1.25,2.0416666666666665,Census Tract 5509.01; Harris County; Texas,5986,14.1,24.1,31.9,5986.0,37.3,64.9,4.5,0.0,38.7,65.6,72,208,48,201,550901,0.2088205813564985,0.0,25.12,Mixed/Other,0.0,0.00623,1.0,1
48201550901,2023,1.1666666666666667,1.25,2.0416666666666665,Census Tract 5509.01; Harris County; Texas,5457,21.7,0.8,19.4,5457.0,27.2,65.2,5.9,0.0,22.3,70.4,94,289,48,201,550901,0.22906358805204324,0.0,14.54,Mixed/Other,0.0,0.00498,1.0,1
48201550902,2020,2.0833333333333335,5.708333333333333,5.0625,"Census Tract 5509.02, Harris County, Texas",3809,14.9,50.9,6.2,3809.0,31.5,77.1,7.8,0.0,9.1,77.2,89,182,48,201,550902,1.4986435634899797,0.0,7.02,Majority Hispanic,0.0,0.00827,1.0,1
48201550902,2021,2.1666666666666665,5.708333333333333,5.0625,"Census Tract 5509.02, Harris County, Texas",4034,14.8,46.6,10.9,4034.0,30.0,78.5,9.5,0.0,8.8,76.3,115,140,48,201,550902,1.4150553627499587,0.0,6.91,Mixed/Other,0.0,0.00744,1.0,1
48201550902,2022,5.5,5.708333333333333,5.0625,Census Tract 5509.02; Harris County; Texas,4104,26.3,16.1,4.1,4104.0,27.4,84.5,7.2,0.0,9.7,74.0,87,263,48,201,550902,1.3909194282001298,0.0,8.2,Mixed/Other,0.0,0.00668,1.0,1
48201550902,2023,5.25,5.708333333333333,5.0625,Census Tract 5509.02; Harris County; Texas,3862,26.2,1.4,35.0,3862.0,26.0,81.9,7.1,0.0,8.0,70.1,86,323,48,201,550902,1.47807698947005,0.0,6.55,Mixed/Other,0.0,0.00673,1.0,1
48201551000,2020,1.0,4.833333333333333,1.5416666666666667,"Census Tract 5510, Harris County, Texas",3759,25.9,61.6,9.0,3759.0,28.7,61.4,9.4,16.3,15.3,67.3,98,412,48,201,551000,1.2858029617806155,10.97,9.39,Majority Hispanic,0.27,0.00764,1.0,1
48201551000,2021,0.9166666666666666,4.833333333333333,1.5416666666666667,"Census Tract 5510, Harris County, Texas",3625,27.1,59.8,7.7,3625.0,30.3,63.4,12.1,0.0,12.3,68.0,130,475,48,201,551000,1.3333333333333333,0.0,7.8,Majority Hispanic,0.0,0.00836,1.0,1
48201551000,2022,3.1666666666666665,4.833333333333333,1.5416666666666667,Census Tract 5510; Harris County; Texas,3652,25.7,37.5,26.5,3652.0,29.5,65.9,10.6,0.0,9.8,70.0,116,484,48,201,551000,1.3234757210660824,0.0,6.46,Mixed/Other,0.0,0.00808,1.0,1
48201551000,2023,4.333333333333333,4.833333333333333,1.5416666666666667,Census Tract 5510; Harris County; Texas,3645,25.0,8.6,29.9,3645.0,29.2,63.8,10.9,0.0,6.8,68.8,121,463,48,201,551000,1.3260173754000912,0.0,4.34,Mixed/Other,0.0,0.00801,1.0,1
48201551101,2020,8.0,24.583333333333332,17.375,"Census Tract 5511.01, Harris County, Texas",4522,30.9,42.7,6.0,4522.0,21.6,81.5,16.3,0.0,21.2,32.5,282,592,48,201,551101,5.436385080347928,0.0,17.28,Mixed/Other,0.0,0.00478,1.0,0
48201551101,2021,9.583333333333334,24.583333333333332,17.375,"Census Tract 5511.01, Harris County, Texas",4298,29.8,40.3,5.5,4298.0,21.5,80.5,13.0,0.0,28.4,34.9,220,674,48,201,551101,5.719714595936094,0.0,22.86,Mixed/Other,0.0,0.005,1.0,0
48201551101,2022,16.0,24.583333333333332,17.375,Census Tract 5511.01; Harris County; Texas,4202,32.2,22.8,17.5,4202.0,24.4,87.6,12.7,0.0,29.5,27.2,224,966,48,201,551101,5.850388703791845,0.0,25.84,Mixed/Other,0.0,0.00581,1.0,0
48201551101,2023,28.583333333333332,24.583333333333332,17.375,Census Tract 5511.01; Harris County; Texas,4179,30.1,2.0,14.8,4179.0,26.0,87.5,8.3,0.0,24.6,26.0,147,1051,48,201,551101,5.882587540878998,0.0,21.52,Mixed/Other,0.0,0.00622,1.0,0
48201551102,2020,4.5,5.375,3.0416666666666665,"Census Tract 5511.02, Harris County, Texas",6144,24.9,57.4,4.1,6144.0,26.5,70.5,4.5,0.0,12.7,79.2,75,387,48,201,551102,0.8748372395833334,0.0,8.95,Majority Hispanic,0.0,0.00431,1.0,1
48201551102,2021,2.8333333333333335,5.375,3.0416666666666665,"Census Tract 5511.02, Harris County, Texas",6467,20.1,62.4,3.4,6467.0,27.8,70.7,4.3,0.0,10.2,71.1,75,437,48,201,551102,0.8311427246018246,0.0,7.21,Majority Hispanic,0.0,0.0043,1.0,1
48201551102,2022,5.416666666666667,5.375,3.0416666666666665,Census Tract 5511.02; Harris County; Texas,6574,22.6,47.4,25.8,6574.0,28.1,69.3,3.9,0.0,13.4,66.8,69,375,48,201,551102,0.817614846364466,0.0,9.29,Mixed/Other,0.0,0.00427,1.0,1
48201551102,2023,6.166666666666667,5.375,3.0416666666666665,Census Tract 5511.02; Harris County; Texas,6487,17.0,1.5,34.4,6487.0,28.1,68.5,4.5,46.1,14.6,65.5,81,395,48,201,551102,0.8285802373978727,30.2,10.0,Mixed/Other,0.67,0.00433,1.0,1
48201551201,2020,3.5833333333333335,6.625,5.333333333333333,"Census Tract 5512.01, Harris County, Texas",4747,21.7,36.8,34.4,4747.0,22.0,76.7,12.8,0.0,17.9,64.8,192,434,48,201,551201,1.3956182852327785,0.0,13.73,Mixed/Other,0.0,0.00463,1.0,1
48201551201,2021,3.6666666666666665,6.625,5.333333333333333,"Census Tract 5512.01, Harris County, Texas",5221,21.3,41.8,24.6,5221.0,24.8,83.0,14.1,0.0,20.3,59.2,228,658,48,201,551201,1.2689140011492053,0.0,16.85,Mixed/Other,0.0,0.00475,1.0,1
48201551201,2022,12.416666666666666,6.625,5.333333333333333,Census Tract 5512.01; Harris County; Texas,4990,25.8,36.6,16.3,4990.0,24.2,85.2,13.3,0.0,10.3,56.3,219,556,48,201,551201,1.3276553106212425,0.0,8.78,Mixed/Other,0.0,0.00485,1.0,1
48201551201,2023,6.916666666666667,6.625,5.333333333333333,Census Tract 5512.01; Harris County; Texas,5071,25.4,1.1,25.8,5071.0,23.9,79.6,9.8,0.0,13.3,54.1,161,380,48,201,551201,1.3064484322618812,0.0,10.59,Mixed/Other,0.0,0.00471,1.0,1
48201551202,2020,2.5,5.083333333333333,3.125,"Census Tract 5512.02, Harris County, Texas",3597,8.9,52.0,36.1,3597.0,28.8,73.5,8.7,0.0,2.5,42.6,109,546,48,201,551202,1.4132147159670094,0.0,1.84,Majority Hispanic,0.0,0.00801,1.0,0
48201551202,2021,2.25,5.083333333333333,3.125,"Census Tract 5512.02, Harris County, Texas",3540,8.0,45.0,36.8,3540.0,27.7,79.4,8.6,0.0,4.5,49.8,107,425,48,201,551202,1.435969868173258,0.0,3.57,Mixed/Other,0.0,0.00782,1.0,0
48201551202,2022,6.0,5.083333333333333,3.125,Census Tract 5512.02; Harris County; Texas,3697,12.4,39.6,2.9,3697.0,25.5,77.8,3.5,0.0,10.3,56.0,44,400,48,201,551202,1.374988729600577,0.0,8.01,Mixed/Other,0.0,0.0069,1.0,1
48201551202,2023,5.666666666666667,5.083333333333333,3.125,Census Tract 5512.02; Harris County; Texas,3868,30.3,0.0,36.9,3868.0,28.1,84.9,14.0,0.0,1.4,57.4,181,329,48,201,551202,1.3142019993105825,0.0,1.19,Mixed/Other,0.0,0.00726,1.0,1
48201551300,2020,0.6666666666666666,1.75,1.7916666666666667,"Census Tract 5513, Harris County, Texas",4047,23.4,20.5,16.8,4047.0,25.5,89.3,4.6,0.0,4.3,82.9,53,70,48,201,551300,0.43241907585866074,0.0,3.84,Mixed/Other,0.0,0.0063,1.0,1
48201551300,2021,0.75,1.75,1.7916666666666667,"Census Tract 5513, Harris County, Texas",4308,33.9,18.5,12.1,4308.0,28.9,90.3,4.9,0.0,3.0,88.2,56,122,48,201,551300,0.40622098421541314,0.0,2.71,Mixed/Other,0.0,0.00671,1.0,1
48201551300,2022,2.0833333333333335,1.75,1.7916666666666667,Census Tract 5513; Harris County; Texas,3945,20.1,13.4,3.6,3945.0,26.5,86.9,3.9,0.0,3.6,90.0,45,122,48,201,551300,0.44359949302915086,0.0,3.13,Mixed/Other,0.0,0.00672,1.0,1
48201551300,2023,2.0833333333333335,1.75,1.7916666666666667,Census Tract 5513; Harris County; Texas,3676,12.1,0.8,24.8,3676.0,22.3,87.0,5.8,0.0,2.1,97.3,65,133,48,201,551300,0.47606093579978237,0.0,1.83,Mixed/Other,0.0,0.00607,1.0,1
48201551400,2020,7.416666666666667,19.125,4.5,"Census Tract 5514, Harris County, Texas",5683,20.5,25.7,26.3,5683.0,16.3,85.5,8.4,4.3,7.2,70.0,186,816,48,201,551400,3.36530001759634,3.01,6.16,Mixed/Other,0.05,0.00287,1.0,1
48201551400,2021,4.666666666666667,19.125,4.5,"Census Tract 5514, Harris County, Texas",5727,18.5,31.7,21.4,5727.0,19.4,86.8,7.7,5.1,3.9,68.7,167,681,48,201,551400,3.339444735463594,3.5,3.39,Mixed/Other,0.06,0.00339,1.0,1
48201551400,2022,11.916666666666666,19.125,4.5,Census Tract 5514; Harris County; Texas,6138,19.5,18.6,13.3,6138.0,19.7,86.7,8.0,10.1,6.1,63.0,180,729,48,201,551400,3.1158357771260996,6.36,5.29,Mixed/Other,0.12,0.00321,1.0,1
48201551400,2023,20.166666666666668,19.125,4.5,Census Tract 5514; Harris County; Texas,5900,23.6,3.0,25.1,5900.0,18.4,85.0,6.4,0.0,2.1,63.5,142,648,48,201,551400,3.2415254237288136,0.0,1.78,Mixed/Other,0.0,0.00312,1.0,1
48201551501,2020,5.083333333333333,8.833333333333334,4.854166666666667,"Census Tract 5515.01, Harris County, Texas",3951,27.1,49.0,15.6,3951.0,21.3,71.6,9.5,0.0,35.2,17.8,134,719,48,201,551501,2.2357209145364045,0.0,25.2,Mixed/Other,0.0,0.00539,1.0,0
48201551501,2021,7.25,8.833333333333334,4.854166666666667,"Census Tract 5515.01, Harris County, Texas",3805,22.0,52.8,18.5,3805.0,26.8,77.4,6.9,0.0,39.8,21.4,95,795,48,201,551501,2.3215067893123082,0.0,30.81,Majority Hispanic,0.0,0.00704,1.0,0
48201551501,2022,13.833333333333334,8.833333333333334,4.854166666666667,Census Tract 5515.01; Harris County; Texas,3296,32.0,37.9,5.2,3296.0,17.6,84.4,4.4,0.0,40.0,14.7,58,596,48,201,551501,2.6800161812297736,0.0,33.76,Mixed/Other,0.0,0.00534,1.0,0
48201551501,2023,9.666666666666666,8.833333333333334,4.854166666666667,Census Tract 5515.01; Harris County; Texas,3476,21.8,1.2,32.8,3476.0,20.3,85.0,14.5,0.0,26.8,13.0,190,872,48,201,551501,2.5412351361718453,0.0,22.78,Mixed/Other,0.0,0.00584,1.0,0
48201551502,2020,1.5833333333333333,3.0833333333333335,6.125,"Census Tract 5515.02, Harris County, Texas",4583,25.5,45.2,10.7,4583.0,37.5,88.5,13.8,0.0,9.3,62.9,188,716,48,201,551502,0.6727762019055932,0.0,8.23,Mixed/Other,0.0,0.00818,1.0,1
48201551502,2021,2.5,3.0833333333333335,6.125,"Census Tract 5515.02, Harris County, Texas",4497,24.1,43.8,11.3,4497.0,32.2,84.2,12.2,0.0,14.8,61.2,165,615,48,201,551502,0.6856422800385442,0.0,12.46,Mixed/Other,0.0,0.00716,1.0,1
48201551502,2022,5.083333333333333,3.0833333333333335,6.125,Census Tract 5515.02; Harris County; Texas,4937,30.1,27.2,20.3,4937.0,35.2,93.1,8.7,0.0,11.7,68.8,116,571,48,201,551502,0.6245358179731281,0.0,10.89,Mixed/Other,0.0,0.00713,1.0,1
48201551502,2023,3.3333333333333335,3.0833333333333335,6.125,Census Tract 5515.02; Harris County; Texas,4651,25.6,0.5,5.5,4651.0,33.9,91.6,6.9,0.0,16.7,73.4,91,550,48,201,551502,0.6629398695621014,0.0,15.3,Mixed/Other,0.0,0.00729,1.0,1
48201551601,2020,0.25,1.2083333333333333,1.0833333333333333,"Census Tract 5516.01, Harris County, Texas",2961,42.7,36.8,13.4,2961.0,33.8,86.9,14.6,22.9,29.1,70.0,146,320,48,201,551601,0.40808285489136553,16.03,25.29,Mixed/Other,0.26,0.01142,1.0,1
48201551601,2021,0.9166666666666666,1.2083333333333333,1.0833333333333333,"Census Tract 5516.01, Harris County, Texas",2926,36.1,40.4,17.8,2926.0,39.0,92.8,14.7,25.5,28.4,78.1,143,337,48,201,551601,0.4129642287537024,19.92,26.36,Mixed/Other,0.27,0.01333,1.0,1
48201551601,2022,0.75,1.2083333333333333,1.0833333333333333,Census Tract 5516.01; Harris County; Texas,3246,30.5,27.7,7.9,3246.0,38.4,91.9,9.9,21.9,23.7,66.4,99,344,48,201,551601,0.3722530293694804,14.54,21.78,Mixed/Other,0.24,0.01183,1.0,1
48201551601,2023,1.0,1.2083333333333333,1.0833333333333333,Census Tract 5516.01; Harris County; Texas,3258,26.7,2.9,43.6,3258.0,41.7,88.1,7.9,0.0,25.7,61.6,77,352,48,201,551601,0.37088193165541233,0.0,22.64,Mixed/Other,0.0,0.0128,1.0,1
48201551602,2020,3.6666666666666665,6.708333333333333,6.395833333333333,"Census Tract 5516.02, Harris County, Texas",6031,21.4,48.1,22.4,6031.0,27.6,75.6,8.9,0.0,15.6,48.2,145,357,48,201,551602,1.1123086276460508,0.0,11.79,Mixed/Other,0.0,0.00458,1.0,0
48201551602,2021,6.333333333333333,6.708333333333333,6.395833333333333,"Census Tract 5516.02, Harris County, Texas",5750,23.6,52.0,15.1,5750.0,26.6,74.6,9.4,0.0,26.7,47.9,158,519,48,201,551602,1.1666666666666665,0.0,19.92,Majority Hispanic,0.0,0.00463,1.0,0
48201551602,2022,9.583333333333334,6.708333333333333,6.395833333333333,Census Tract 5516.02; Harris County; Texas,5455,24.5,16.6,9.6,5455.0,29.6,73.0,7.5,0.0,23.1,45.4,125,516,48,201,551602,1.2297586312251758,0.0,16.86,Mixed/Other,0.0,0.00543,1.0,0
48201551602,2023,5.833333333333333,6.708333333333333,6.395833333333333,Census Tract 5516.02; Harris County; Texas,4980,24.7,1.4,34.4,4980.0,26.5,73.4,7.7,0.0,16.8,48.0,124,596,48,201,551602,1.3470548862115126,0.0,12.33,Mixed/Other,0.0,0.00532,1.0,0
48201551702,2020,0.16666666666666666,0.20833333333333334,0.3125,"Census Tract 5517.02, Harris County, Texas",4540,2.7,14.1,57.0,4540.0,22.0,97.5,4.3,0.0,3.3,88.9,63,162,48,201,551702,0.04588839941262849,0.0,3.22,Majority White,0.0,0.00485,1.0,1
48201551702,2021,0.0,0.20833333333333334,0.3125,"Census Tract 5517.02, Harris County, Texas",4367,6.1,16.6,51.2,4367.0,19.8,97.1,3.6,0.0,5.0,90.9,53,202,48,201,551702,0.04770628196320892,0.0,4.86,Majority White,0.0,0.00453,1.0,1
48201551702,2022,0.16666666666666666,0.20833333333333334,0.3125,Census Tract 5517.02; Harris County; Texas,4360,4.2,7.9,7.5,4360.0,20.3,98.3,2.8,0.0,2.3,93.6,42,202,48,201,551702,0.047782874617737,0.0,2.26,Mixed/Other,0.0,0.00466,1.0,1
48201551702,2023,0.16666666666666666,0.20833333333333334,0.3125,Census Tract 5517.02; Harris County; Texas,4351,4.6,1.9,8.6,4351.0,19.7,98.3,5.2,0.0,2.2,90.0,77,224,48,201,551702,0.04788171301616487,0.0,2.16,Mixed/Other,0.0,0.00453,1.0,1
48201551703,2020,5.583333333333333,9.75,4.104166666666667,"Census Tract 5517.03, Harris County, Texas",8550,10.0,26.0,33.8,8550.0,20.6,82.3,9.7,0.0,7.7,57.3,302,1208,48,201,551703,1.1403508771929824,0.0,6.34,Mixed/Other,0.0,0.00241,1.0,1
48201551703,2021,3.5833333333333335,9.75,4.104166666666667,"Census Tract 5517.03, Harris County, Texas",8794,10.2,35.7,28.7,8794.0,21.6,81.8,11.2,0.0,8.5,60.6,351,1199,48,201,551703,1.1087104844211964,0.0,6.95,Mixed/Other,0.0,0.00246,1.0,1
48201551703,2022,10.0,9.75,4.104166666666667,Census Tract 5517.03; Harris County; Texas,8558,11.0,14.7,8.6,8558.0,23.1,85.9,11.1,0.0,3.8,61.8,349,1154,48,201,551703,1.139284879644777,0.0,3.26,Mixed/Other,0.0,0.0027,1.0,1
48201551703,2023,9.416666666666666,9.75,4.104166666666667,Census Tract 5517.03; Harris County; Texas,8464,15.0,3.6,29.3,8464.0,23.0,78.9,11.2,0.0,0.3,63.3,353,1181,48,201,551703,1.1519376181474479,0.0,0.24,Mixed/Other,0.0,0.00272,1.0,1
48201551704,2020,0.25,1.8333333333333333,0.3541666666666667,"Census Tract 5517.04, Harris County, Texas",3838,9.4,19.7,52.0,3838.0,19.3,89.3,11.2,0.0,0.9,80.2,157,386,48,201,551704,0.4776793468820566,0.0,0.8,Majority White,0.0,0.00503,1.0,1
48201551704,2021,0.8333333333333334,1.8333333333333333,0.3541666666666667,"Census Tract 5517.04, Harris County, Texas",3642,11.6,22.4,50.7,3642.0,20.1,91.4,10.0,0.0,1.1,77.6,136,352,48,201,551704,0.5033864177192019,0.0,1.01,Majority White,0.0,0.00552,1.0,1
48201551704,2022,2.5833333333333335,1.8333333333333333,0.3541666666666667,Census Tract 5517.04; Harris County; Texas,3746,12.0,16.4,14.7,3746.0,19.3,89.7,7.4,0.0,1.4,79.6,99,286,48,201,551704,0.48941092721124757,0.0,1.26,Mixed/Other,0.0,0.00515,1.0,1
48201551704,2023,1.1666666666666667,1.8333333333333333,0.3541666666666667,Census Tract 5517.04; Harris County; Texas,3708,13.3,3.0,4.7,3708.0,17.3,89.0,9.4,0.0,1.0,68.4,136,424,48,201,551704,0.49442646530025175,0.0,0.89,Mixed/Other,0.0,0.00467,1.0,1
48201551705,2020,3.0833333333333335,6.125,9.083333333333334,"Census Tract 5517.05, Harris County, Texas",4983,16.2,39.7,33.1,4983.0,25.1,94.0,13.1,0.0,9.6,51.2,228,734,48,201,551705,1.2291792093116598,0.0,9.02,Mixed/Other,0.0,0.00504,1.0,1
48201551705,2021,2.5,6.125,9.083333333333334,"Census Tract 5517.05, Harris County, Texas",5386,33.4,26.1,27.1,5386.0,18.3,88.4,13.4,0.0,3.1,46.9,231,511,48,201,551705,1.13720757519495,0.0,2.74,Mixed/Other,0.0,0.0034,1.0,0
48201551705,2022,4.083333333333333,6.125,9.083333333333334,Census Tract 5517.05; Harris County; Texas,5635,30.1,10.8,8.0,5635.0,18.1,88.1,8.5,0.0,3.5,48.1,153,488,48,201,551705,1.0869565217391304,0.0,3.08,Mixed/Other,0.0,0.00321,1.0,0
48201551705,2023,5.583333333333333,6.125,9.083333333333334,Census Tract 5517.05; Harris County; Texas,4645,17.5,3.6,23.1,4645.0,15.4,88.7,13.3,0.0,5.2,59.4,218,406,48,201,551705,1.318622174381055,0.0,4.61,Mixed/Other,0.0,0.00332,1.0,1
48201551800,2020,0.08333333333333333,0.5416666666666666,1.0416666666666667,"Census Tract 5518, Harris County, Texas",4090,2.2,14.4,79.5,4090.0,17.1,96.6,12.7,0.0,2.3,97.5,206,270,48,201,551800,0.13243683781581092,0.0,2.22,Majority White,0.0,0.00418,1.0,1
48201551800,2021,0.16666666666666666,0.5416666666666666,1.0416666666666667,"Census Tract 5518, Harris County, Texas",3808,2.6,16.3,75.8,3808.0,17.6,95.8,14.3,0.0,2.7,93.7,219,289,48,201,551800,0.14224439775910364,0.0,2.59,Majority White,0.0,0.00462,1.0,1
48201551800,2022,0.16666666666666666,0.5416666666666666,1.0416666666666667,Census Tract 5518; Harris County; Texas,3769,2.8,10.5,7.5,3769.0,18.6,95.9,17.5,0.0,1.9,92.6,268,336,48,201,551800,0.143716281949235,0.0,1.82,Mixed/Other,0.0,0.00493,1.0,1
48201551800,2023,0.5,0.5416666666666666,1.0416666666666667,Census Tract 5518; Harris County; Texas,3849,1.1,0.8,13.5,3849.0,20.2,95.1,11.5,0.0,0.9,92.0,171,277,48,201,551800,0.14072919372997314,0.0,0.86,Mixed/Other,0.0,0.00525,1.0,1
48201551901,2020,6.833333333333333,6.291666666666667,12.979166666666666,"Census Tract 5519.01, Harris County, Texas",2462,28.4,38.2,26.1,2462.0,16.0,92.7,17.3,0.0,8.8,0.0,197,673,48,201,551901,2.555510425128622,0.0,8.16,Mixed/Other,0.0,0.0065,1.0,0
48201551901,2021,6.166666666666667,6.291666666666667,12.979166666666666,"Census Tract 5519.01, Harris County, Texas",2500,32.8,28.2,29.8,2500.0,21.7,95.8,14.8,0.0,8.2,0.0,170,681,48,201,551901,2.5166666666666666,0.0,7.86,Mixed/Other,0.0,0.00868,1.0,0
48201551901,2022,6.5,6.291666666666667,12.979166666666666,Census Tract 5519.01; Harris County; Texas,2521,35.9,14.1,3.7,2521.0,15.7,92.6,12.3,0.0,4.9,0.0,150,648,48,201,551901,2.495702763453656,0.0,4.54,Mixed/Other,0.0,0.00623,1.0,0
48201551901,2023,5.416666666666667,6.291666666666667,12.979166666666666,Census Tract 5519.01; Harris County; Texas,2279,30.5,0.0,28.3,2279.0,14.4,89.8,14.0,0.0,6.8,0.0,159,531,48,201,551901,2.760713763346497,0.0,6.11,Mixed/Other,0.0,0.00632,1.0,0
48201551902,2020,6.333333333333333,28.833333333333332,7.958333333333333,"Census Tract 5519.02, Harris County, Texas",4251,38.2,29.5,29.2,4251.0,22.0,95.0,30.0,100.0,18.1,0.0,640,1537,48,201,551902,6.782717791892104,0.0,17.2,Mixed/Other,1.05,0.00518,1.0,0
48201551902,2021,7.833333333333333,28.833333333333332,7.958333333333333,"Census Tract 5519.02, Harris County, Texas",4296,33.3,33.6,25.8,4296.0,29.0,91.3,28.5,44.8,20.4,0.0,608,1416,48,201,551902,6.711669770328988,0.0,18.63,Mixed/Other,0.49,0.00675,1.0,0
48201551902,2022,19.0,28.833333333333332,7.958333333333333,Census Tract 5519.02; Harris County; Texas,4731,30.0,10.9,8.9,4731.0,29.7,89.7,23.2,0.0,12.1,0.0,506,1326,48,201,551902,6.094553653209329,0.0,10.85,Mixed/Other,0.0,0.00628,1.0,0
48201551902,2023,28.083333333333332,28.833333333333332,7.958333333333333,Census Tract 5519.02; Harris County; Texas,5069,26.5,4.7,16.9,5069.0,28.9,92.3,22.1,25.0,12.6,0.0,475,1196,48,201,551902,5.688169921746564,0.0,11.63,Mixed/Other,0.27,0.0057,1.0,0
48201552002,2020,0.3333333333333333,2.7083333333333335,1.6666666666666667,"Census Tract 5520.02, Harris County, Texas",1476,23.7,27.7,36.6,1476.0,19.9,89.1,22.7,55.6,5.2,44.8,128,267,48,201,552002,1.8349141824751583,24.91,4.63,Mixed/Other,0.62,0.01348,1.0,0
48201552002,2021,1.3333333333333333,2.7083333333333335,1.6666666666666667,"Census Tract 5520.02, Harris County, Texas",1401,18.1,34.1,36.7,1401.0,17.2,91.0,26.5,78.9,9.9,41.9,152,240,48,201,552002,1.9331429931001667,33.06,9.01,Mixed/Other,0.87,0.01228,1.0,0
48201552002,2022,1.6666666666666667,2.7083333333333335,1.6666666666666667,Census Tract 5520.02; Harris County; Texas,1338,28.8,17.4,12.3,1338.0,17.9,86.8,31.6,0.0,1.0,33.3,185,287,48,201,552002,2.024165421026408,0.0,0.87,Mixed/Other,0.0,0.01338,1.0,0
48201552002,2023,2.4166666666666665,2.7083333333333335,1.6666666666666667,Census Tract 5520.02; Harris County; Texas,1457,29.6,2.1,7.1,1457.0,17.4,91.0,29.0,45.9,6.6,31.0,204,406,48,201,552002,1.85884237016701,14.23,6.01,Mixed/Other,0.5,0.01194,1.0,0
48201552003,2020,1.3333333333333333,2.125,1.3541666666666667,"Census Tract 5520.03, Harris County, Texas",4510,16.3,28.4,37.5,4510.0,21.8,89.4,19.0,0.0,4.5,64.9,355,324,48,201,552003,0.47117516629711753,0.0,4.02,Mixed/Other,0.0,0.00483,1.0,1
